poll_time,window_end_epoch,secs_left,side,best_ask_price,best_ask_size,best_bid_price,best_bid_size,n_asks,n_bids,is_target_scenario
1788640432.6483045,1788640500,67.4,Down,0.49,53.98,0.48,110,51,48,False
1788640435.8748033,1788640500,64.1,Up,0.52,110,0.51,53.98,48,51,False
1788640435.8748033,1788640500,64.1,Down,0.49,53.98,0.48,110,51,48,False
1788640439.1984189,1788640500,60.8,Up,0.52,110,0.51,53.98,48,51,False
1788640439.1984189,1788640500,60.8,Down,0.49,53.98,0.48,110,51,48,False
1788640442.5284448,1788640500,57.5,Up,0.52,125,0.51,58.98,48,51,False
1788640442.5284448,1788640500,57.5,Down,0.49,58.98,0.48,125,51,48,False
1788640445.891098,1788640500,54.1,Up,0.53,101.96,0.51,43.98,47,51,False
1788640445.891098,1788640500,54.1,Down,0.49,43.98,0.47,40,51,47,False
1788640449.2191136,1788640500,50.8,Up,0.52,25,0.51,49.98,48,51,False
1788640449.2191136,1788640500,50.8,Down,0.49,49.98,0.48,25,51,48,False
1788640452.5821295,1788640500,47.4,Up,0.52,25,0.51,143.98,48,51,False
1788640452.5821295,1788640500,47.4,Down,0.49,143.98,0.48,25,51,48,False
1788640456.2561786,1788640500,43.7,Up,0.52,25,0.51,41.93,48,51,False
1788640456.2561786,1788640500,43.7,Down,0.49,41.93,0.48,25,51,48,False
1788640459.5737479,1788640500,40.4,Up,0.52,25,0.51,41.93,48,51,False
1788640459.5737479,1788640500,40.4,Down,0.49,41.93,0.48,25,51,48,False
1788640462.8739636,1788640500,37.1,Up,0.52,25.38,0.51,41.93,48,51,False
1788640462.8739636,1788640500,37.1,Down,0.49,41.93,0.48,25.38,51,48,False
1788640466.179878,1788640500,33.8,Up,0.52,25.38,0.51,41.93,48,51,False
1788640466.179878,1788640500,33.8,Down,0.49,41.93,0.48,25.38,51,48,False
1788640469.4802697,1788640500,30.5,Up,0.52,25.38,0.51,41.93,48,51,False
1788640469.4802697,1788640500,30.5,Down,0.49,41.93,0.48,25.38,51,48,False
1788640472.770005,1788640500,27.2,Up,0.52,25.38,0.51,41.93,48,51,False
1788640472.770005,1788640500,27.2,Down,0.49,41.93,0.48,25.38,51,48,False
1788640475.989486,1788640500,24.0,Up,0.52,25.38,0.51,26.26,48,51,False
1788640475.989486,1788640500,24.0,Down,0.49,26.26,0.48,25.38,51,48,False
1788640479.2899718,1788640500,20.7,Up,0.53,185,0.52,20,47,52,False
1788640479.2899718,1788640500,20.7,Down,0.48,20,0.47,185,52,47,False
1788640482.599503,1788640500,17.4,Up,0.53,191.44,0.52,30,47,52,False
1788640482.599503,1788640500,17.4,Down,0.48,30,0.47,191.44,52,47,False
1788640485.8149207,1788640500,14.2,Up,0.52,120,0.51,26.26,48,51,False
1788640485.8149207,1788640500,14.2,Down,0.49,26.26,0.48,120,51,48,False
1788640489.128142,1788640500,10.9,Up,0.52,31.31,0.49,171.83,48,49,False
1788640489.128142,1788640500,10.9,Down,0.51,171.83,0.48,31.31,49,48,False
1788640492.0672922,1788640500,7.9,Up,0.52,51.31,0.5,20,48,50,False
1788640492.0672922,1788640500,7.9,Down,0.5,20,0.48,51.31,50,48,False
1788640494.3400557,1788640500,5.7,Up,0.44,7,0.41,62,55,41,False
1788640494.3400557,1788640500,5.7,Down,0.59,60.3,0.55,39.33,41,55,False
1788640496.0502832,1788640500,3.9,Up,0.42,88.19,0.41,210.3,58,41,False
1788640496.0502832,1788640500,3.9,Down,0.59,210.3,0.58,88.19,41,58,False
1788640497.2803702,1788640500,2.7,Up,0.44,10,0.41,207.75,56,41,False
1788640497.2803702,1788640500,2.7,Down,0.59,207.75,0.56,52,41,56,False
1788640498.5771902,1788640500,1.4,Up,0.42,115,0.41,42.05,58,41,False
1788640498.5771902,1788640500,1.4,Down,0.59,42.05,0.58,115,41,58,False
1788640501.0915146,1788640800,298.9,Up,0.51,284.16,0.5,615.5,49,50,False
1788640501.0915146,1788640800,298.9,Down,0.5,615.5,0.49,284.16,50,49,False
1788640504.3192935,1788640800,295.7,Up,0.51,284.16,0.5,615.5,49,50,False
1788640504.3192935,1788640800,295.7,Down,0.5,615.5,0.49,284.16,50,49,False
1788640507.631463,1788640800,292.4,Up,0.51,316.16,0.5,625.5,49,50,False
1788640507.631463,1788640800,292.4,Down,0.5,625.5,0.49,316.16,50,49,False
1788640510.9310353,1788640800,289.1,Up,0.51,311.16,0.5,620.5,49,50,False
1788640510.9310353,1788640800,289.1,Down,0.5,620.5,0.49,311.16,50,49,False
1788640514.2463431,1788640800,285.8,Up,0.51,306.16,0.5,615.5,49,50,False
1788640514.2463431,1788640800,285.8,Down,0.5,615.5,0.49,306.16,50,49,False
1788640517.40917,1788640800,282.6,Up,0.51,311.16,0.5,620.5,49,50,False
1788640517.40917,1788640800,282.6,Down,0.5,620.5,0.49,311.16,50,49,False
1788640520.6351547,1788640800,279.4,Up,0.51,311.16,0.5,620.5,49,50,False
1788640520.6351547,1788640800,279.4,Down,0.5,620.5,0.49,311.16,50,49,False
1788640523.7960718,1788640800,276.2,Up,0.51,311.16,0.5,625.5,49,50,False
1788640523.7960718,1788640800,276.2,Down,0.5,625.5,0.49,311.16,50,49,False
1788640527.0896862,1788640800,272.9,Up,0.51,311.16,0.5,625.5,49,50,False
1788640527.0896862,1788640800,272.9,Down,0.5,625.5,0.49,311.16,50,49,False
1788640530.391892,1788640800,269.6,Up,0.51,311.16,0.5,625.5,49,50,False
1788640530.391892,1788640800,269.6,Down,0.5,625.5,0.49,311.16,50,49,False
1788640533.6275363,1788640800,266.4,Up,0.51,306.15,0.5,625.5,49,50,False
1788640533.6275363,1788640800,266.4,Down,0.5,625.5,0.49,306.15,50,49,False
1788640536.9241538,1788640800,263.1,Up,0.51,306.15,0.5,625.5,49,50,False
1788640536.9241538,1788640800,263.1,Down,0.5,625.5,0.49,306.15,50,49,False
1788640540.231401,1788640800,259.8,Up,0.51,306.15,0.5,625.5,49,50,False
1788640540.231401,1788640800,259.8,Down,0.5,625.5,0.49,306.15,50,49,False
1788640543.4489467,1788640800,256.6,Up,0.51,306.15,0.5,625.5,49,50,False
1788640543.4489467,1788640800,256.6,Down,0.5,625.5,0.49,306.15,50,49,False
1788640546.7475705,1788640800,253.3,Up,0.51,195,0.5,625.5,49,50,False
1788640546.7475705,1788640800,253.3,Down,0.5,625.5,0.49,195,50,49,False
1788640550.0440245,1788640800,250.0,Up,0.51,195,0.5,625.5,49,50,False
1788640550.0440245,1788640800,250.0,Down,0.5,625.5,0.49,195,50,49,False
1788640553.3210225,1788640800,246.7,Up,0.51,195,0.5,625.5,49,50,False
1788640553.3210225,1788640800,246.7,Down,0.5,625.5,0.49,195,50,49,False
1788640556.6217523,1788640800,243.4,Up,0.51,195,0.5,625.5,49,50,False
1788640556.6217523,1788640800,243.4,Down,0.5,625.5,0.49,195,50,49,False
1788640559.936403,1788640800,240.1,Up,0.51,195,0.5,625.5,49,50,False
1788640559.936403,1788640800,240.1,Down,0.5,625.5,0.49,195,50,49,False
1788640563.2403276,1788640800,236.8,Up,0.51,195,0.5,625.5,49,50,False
1788640563.2403276,1788640800,236.8,Down,0.5,625.5,0.49,195,50,49,False
1788640566.5404954,1788640800,233.5,Up,0.51,195,0.5,625.5,49,50,False
1788640566.5404954,1788640800,233.5,Down,0.5,630.5,0.49,195,50,49,False
1788640569.83382,1788640800,230.2,Up,0.51,195,0.5,630.5,49,50,False
1788640569.83382,1788640800,230.2,Down,0.5,630.5,0.49,195,50,49,False
1788640573.0651553,1788640800,226.9,Up,0.51,205,0.5,640.5,49,50,False
1788640573.0651553,1788640800,226.9,Down,0.5,640.5,0.49,205,50,49,False
1788640576.3562598,1788640800,223.6,Up,0.51,205,0.5,640.5,49,50,False
1788640576.3562598,1788640800,223.6,Down,0.5,640.5,0.49,205,50,49,False
1788640579.5875077,1788640800,220.4,Up,0.51,205,0.5,640.5,49,50,False
1788640579.5875077,1788640800,220.4,Down,0.5,640.5,0.49,205,50,49,False
1788640582.9011996,1788640800,217.1,Up,0.51,205,0.5,640.5,49,50,False
1788640582.9011996,1788640800,217.1,Down,0.5,640.5,0.49,205,50,49,False
1788640586.1371896,1788640800,213.9,Up,0.51,205,0.5,640.5,49,50,False
1788640586.1371896,1788640800,213.9,Down,0.5,640.5,0.49,205,50,49,False
1788640589.442538,1788640800,210.6,Up,0.51,205,0.5,632.33,49,50,False
1788640589.442538,1788640800,210.6,Down,0.5,632.33,0.49,205,50,49,False
1788640592.7395613,1788640800,207.3,Up,0.51,205,0.5,632.33,49,50,False
1788640592.7395613,1788640800,207.3,Down,0.5,632.33,0.49,205,50,49,False
1788640595.8924358,1788640800,204.1,Up,0.51,205,0.5,632.33,49,50,False
1788640595.8924358,1788640800,204.1,Down,0.5,632.33,0.49,205,50,49,False
1788640599.181577,1788640800,200.8,Up,0.51,205,0.5,632.33,49,50,False
1788640599.181577,1788640800,200.8,Down,0.5,632.33,0.49,205,50,49,False
1788640602.5049293,1788640800,197.5,Up,0.51,205,0.5,632.33,49,50,False
1788640602.5049293,1788640800,197.5,Down,0.5,632.33,0.49,205,50,49,False
1788640605.7262363,1788640800,194.3,Up,0.51,205,0.5,632.33,49,50,False
1788640605.7262363,1788640800,194.3,Down,0.5,632.33,0.49,205,50,49,False
1788640609.0375426,1788640800,191.0,Up,0.51,205,0.5,632.33,49,50,False
1788640609.0375426,1788640800,191.0,Down,0.5,632.33,0.49,205,50,49,False
1788640612.3402894,1788640800,187.7,Up,0.51,205,0.5,632.33,49,50,False
1788640612.3402894,1788640800,187.7,Down,0.5,632.33,0.49,205,50,49,False
1788640615.6465068,1788640800,184.4,Up,0.51,205,0.5,632.33,49,50,False
1788640615.6465068,1788640800,184.4,Down,0.5,632.33,0.49,205,50,49,False
1788640618.8686256,1788640800,181.1,Up,0.51,205,0.5,632.33,49,50,False
1788640618.8686256,1788640800,181.1,Down,0.5,632.33,0.49,205,50,49,False
1788640622.1548107,1788640800,177.8,Up,0.51,205,0.5,632.33,49,50,False
1788640622.1548107,1788640800,177.8,Down,0.5,632.33,0.49,205,50,49,False
1788640625.4658208,1788640800,174.5,Up,0.51,197,0.5,632.33,49,50,False
1788640625.4658208,1788640800,174.5,Down,0.5,632.33,0.49,197,50,49,False
1788640628.7171032,1788640800,171.3,Up,0.51,192,0.5,627.33,49,50,False
1788640628.7171032,1788640800,171.3,Down,0.5,622.33,0.49,187,50,49,False
1788640632.0265605,1788640800,168.0,Up,0.51,187,0.5,622.33,49,50,False
1788640632.0265605,1788640800,168.0,Down,0.5,622.33,0.49,187,50,49,False
1788640635.3195884,1788640800,164.7,Up,0.51,153.66,0.5,622.33,49,50,False
1788640635.3195884,1788640800,164.7,Down,0.5,622.33,0.49,153.66,50,49,False
1788640638.6309247,1788640800,161.4,Up,0.51,158.66,0.5,620.5,49,50,False
1788640638.6309247,1788640800,161.4,Down,0.5,620.5,0.49,158.66,50,49,False
1788640641.8631778,1788640800,158.1,Up,0.51,158.66,0.5,620.5,49,50,False
1788640641.8631778,1788640800,158.1,Down,0.5,620.5,0.49,158.66,50,49,False
1788640645.165115,1788640800,154.8,Up,0.51,158.66,0.5,620.5,49,50,False
1788640645.165115,1788640800,154.8,Down,0.5,620.5,0.49,158.66,50,49,False
1788640648.307922,1788640800,151.7,Up,0.51,158.66,0.5,620.5,49,50,False
1788640648.307922,1788640800,151.7,Down,0.5,620.5,0.49,158.66,50,49,False
1788640651.618517,1788640800,148.4,Up,0.51,158.66,0.5,620.5,49,50,False
1788640651.618517,1788640800,148.4,Down,0.5,620.5,0.49,158.66,50,49,False
1788640654.9195113,1788640800,145.1,Up,0.51,153.66,0.5,608.5,49,50,False
1788640654.9195113,1788640800,145.1,Down,0.5,608.5,0.49,153.66,50,49,False
1788640658.2084708,1788640800,141.8,Up,0.51,153.66,0.5,608.5,49,50,False
1788640658.2084708,1788640800,141.8,Down,0.5,608.5,0.49,153.66,50,49,False
1788640661.50128,1788640800,138.5,Up,0.51,153.66,0.5,608.5,49,50,False
1788640661.50128,1788640800,138.5,Down,0.5,608.5,0.49,153.66,50,49,False
1788640664.8146207,1788640800,135.2,Up,0.51,153.66,0.5,608.5,49,50,False
1788640664.8146207,1788640800,135.2,Down,0.5,608.5,0.49,153.66,50,49,False
1788640668.1182563,1788640800,131.9,Up,0.51,153.66,0.5,608.5,49,50,False
1788640668.1182563,1788640800,131.9,Down,0.5,608.5,0.49,153.66,50,49,False
1788640671.471629,1788640800,128.5,Up,0.51,153.66,0.5,608.5,49,50,False
1788640671.471629,1788640800,128.5,Down,0.5,608.5,0.49,153.66,50,49,False
1788640674.7721791,1788640800,125.2,Up,0.51,153.66,0.5,608.5,49,50,False
1788640674.7721791,1788640800,125.2,Down,0.5,608.5,0.49,153.66,50,49,False
1788640678.0062563,1788640800,122.0,Up,0.51,163.66,0.5,608.5,49,50,False
1788640678.0062563,1788640800,122.0,Down,0.5,608.5,0.49,163.66,50,49,False
1788640681.226469,1788640800,118.8,Up,0.51,163.66,0.5,608.5,49,50,False
1788640681.226469,1788640800,118.8,Down,0.5,608.5,0.49,163.66,50,49,False
1788640684.5254443,1788640800,115.5,Up,0.51,163.66,0.5,608.5,49,50,False
1788640684.5254443,1788640800,115.5,Down,0.5,608.5,0.49,163.66,50,49,False
1788640687.8250809,1788640800,112.2,Up,0.51,168.66,0.5,20,49,50,False
1788640687.8250809,1788640800,112.2,Down,0.5,20,0.49,168.66,50,49,False
1788640691.0504756,1788640800,108.9,Up,0.51,168.66,0.5,20,49,50,False
1788640691.0504756,1788640800,108.9,Down,0.5,20,0.49,168.66,50,49,False
1788640694.3614013,1788640800,105.6,Up,0.51,173.66,0.5,25,49,50,False
1788640694.3614013,1788640800,105.6,Down,0.5,25,0.49,173.66,50,49,False
1788640697.6703506,1788640800,102.3,Up,0.51,173.66,0.5,25,49,50,False
1788640697.6703506,1788640800,102.3,Down,0.5,25,0.49,173.66,50,49,False
1788640700.9645061,1788640800,99.0,Up,0.51,163.66,0.5,25,49,50,False
1788640700.9645061,1788640800,99.0,Down,0.5,25,0.49,163.66,50,49,False
1788640704.188983,1788640800,95.8,Up,0.51,163.66,0.5,25,49,50,False
1788640704.188983,1788640800,95.8,Down,0.5,25,0.49,163.66,50,49,False
1788640707.503414,1788640800,92.5,Up,0.52,160,0.51,889.07,48,51,False
1788640707.503414,1788640800,92.5,Down,0.49,889.07,0.48,160,51,48,False
1788640710.7608776,1788640800,89.2,Up,0.53,117.55,0.52,924.73,47,52,False
1788640710.7608776,1788640800,89.2,Down,0.48,924.73,0.47,117.55,52,47,False
1788640714.0111208,1788640800,86.0,Up,0.54,115.6,0.53,867.18,46,53,False
1788640714.0111208,1788640800,86.0,Down,0.47,867.18,0.46,115.6,53,46,False
1788640717.151019,1788640800,82.8,Up,0.54,193,0.53,877.18,46,53,False
1788640717.151019,1788640800,82.8,Down,0.47,877.18,0.46,193,53,46,False
1788640720.301146,1788640800,79.7,Up,0.55,177.27,0.54,885.59,45,54,False
1788640720.301146,1788640800,79.7,Down,0.46,885.59,0.45,177.27,54,45,False
1788640723.6047935,1788640800,76.4,Up,0.55,177.27,0.54,78.6,45,53,False
1788640723.6047935,1788640800,76.4,Down,0.46,78.6,0.45,177.27,53,45,False
1788640726.9119482,1788640800,73.1,Up,0.55,147.27,0.54,78.6,45,53,False
1788640726.9119482,1788640800,73.1,Down,0.46,78.6,0.45,147.27,53,45,False
1788640730.232578,1788640800,69.8,Up,0.55,147.27,0.54,78.6,45,53,False
1788640730.232578,1788640800,69.8,Down,0.46,78.6,0.45,147.27,53,45,False
1788640733.4636555,1788640800,66.5,Up,0.55,147.27,0.54,78.6,45,53,False
1788640733.4636555,1788640800,66.5,Down,0.46,78.6,0.45,147.27,53,45,False
1788640736.689142,1788640800,63.3,Up,0.55,172.27,0.54,78.6,45,53,False
1788640736.689142,1788640800,63.3,Down,0.46,78.6,0.45,172.27,53,45,False
1788640739.987572,1788640800,60.0,Up,0.55,172.27,0.54,81.42,45,53,False
1788640739.987572,1788640800,60.0,Down,0.46,81.42,0.45,172.27,53,45,False
1788640743.29957,1788640800,56.7,Up,0.55,167.27,0.54,81.42,45,53,False
1788640743.29957,1788640800,56.7,Down,0.46,81.42,0.45,167.27,53,45,False
1788640746.5218542,1788640800,53.5,Up,0.55,172.27,0.54,81.42,45,53,False
1788640746.5218542,1788640800,53.5,Down,0.46,81.42,0.45,172.27,53,45,False
1788640749.8442383,1788640800,50.2,Up,0.54,31,0.53,13.13,46,53,False
1788640749.8442383,1788640800,50.2,Down,0.47,13.13,0.46,31,53,46,False
1788640753.1521485,1788640800,46.8,Up,0.53,25,0.52,80.98,47,52,False
1788640753.1521485,1788640800,46.8,Down,0.48,80.98,0.47,25,52,47,False
1788640756.4511478,1788640800,43.5,Up,0.53,25,0.52,75.98,47,52,False
1788640756.4511478,1788640800,43.5,Down,0.48,80.98,0.47,25,52,47,False
1788640759.7578125,1788640800,40.2,Up,0.53,25,0.52,19.98,47,52,False
1788640759.7578125,1788640800,40.2,Down,0.48,24.98,0.47,25,52,47,False
1788640763.0895903,1788640800,36.9,Up,0.53,275,0.52,24.98,47,52,False
1788640763.0895903,1788640800,36.9,Down,0.48,24.98,0.47,275,52,47,False
1788640766.3154242,1788640800,33.7,Up,0.53,275,0.52,174.98,47,52,False
1788640766.3154242,1788640800,33.7,Down,0.48,174.98,0.47,275,52,47,False
1788640769.6065395,1788640800,30.4,Up,0.53,275,0.52,166.64,47,52,False
1788640769.6065395,1788640800,30.4,Down,0.48,166.64,0.47,275,52,47,False
1788640772.8334818,1788640800,27.2,Up,0.53,275,0.52,166.64,47,52,False
1788640772.8334818,1788640800,27.2,Down,0.48,166.64,0.47,275,52,47,False
1788640776.1348188,1788640800,23.9,Up,0.53,275,0.52,167.87,47,52,False
1788640776.1348188,1788640800,23.9,Down,0.48,167.87,0.47,275,52,47,False
1788640779.3879669,1788640800,20.6,Up,0.53,275,0.52,167.87,47,52,False
1788640779.3879669,1788640800,20.6,Down,0.48,167.87,0.47,275,52,47,False
1788640782.7056878,1788640800,17.3,Up,0.53,125,0.52,173.69,47,52,False
1788640782.7056878,1788640800,17.3,Down,0.48,173.69,0.47,125,52,47,False
1788640786.0106463,1788640800,14.0,Up,0.53,110,0.52,165.55,47,52,False
1788640786.0106463,1788640800,14.0,Down,0.48,165.55,0.47,110,52,47,False
1788640789.3253279,1788640800,10.7,Up,0.53,121.22,0.49,118,47,49,False
1788640789.3253279,1788640800,10.7,Down,0.51,118,0.49,15,49,49,False
1788640792.2123322,1788640800,7.8,Up,0.51,25,0.49,118,49,49,False
1788640792.2123322,1788640800,7.8,Down,0.51,118,0.49,25,49,49,False
1788640794.4722507,1788640800,5.5,Up,0.51,8.03,0.5,195,49,50,False
1788640794.4722507,1788640800,5.5,Down,0.5,195,0.49,8.03,50,49,False
1788640796.1603968,1788640800,3.8,Up,0.51,28.03,0.5,180.92,49,50,False
1788640796.1603968,1788640800,3.8,Down,0.5,180.92,0.49,28.03,50,49,False
1788640797.457566,1788640800,2.5,Up,0.51,28.03,0.5,185.92,49,50,False
1788640797.457566,1788640800,2.5,Down,0.5,185.92,0.49,28.03,50,49,False
1788640798.692391,1788640800,1.3,Up,0.54,81.89,0.5,225.38,46,50,False
1788640798.692391,1788640800,1.3,Down,0.5,225.38,0.46,81.89,50,46,False
1788640801.1808608,1788641100,298.8,Up,0.51,284.16,0.5,580,49,50,False
1788640801.1808608,1788641100,298.8,Down,0.5,580,0.49,284.16,50,49,False
1788640804.4859648,1788641100,295.5,Up,0.51,284.16,0.5,580,49,50,False
1788640804.4859648,1788641100,295.5,Down,0.5,580,0.49,284.16,50,49,False
1788640807.78765,1788641100,292.2,Up,0.51,294.16,0.5,690,49,50,False
1788640807.78765,1788641100,292.2,Down,0.5,690,0.49,294.16,50,49,False
1788640811.124384,1788641100,288.9,Up,0.51,310.16,0.5,690,49,50,False
1788640811.124384,1788641100,288.9,Down,0.5,690,0.49,310.16,50,49,False
1788640814.431828,1788641100,285.6,Up,0.51,310.16,0.5,690,49,50,False
1788640814.431828,1788641100,285.6,Down,0.5,690,0.49,310.16,50,49,False
1788640817.6566825,1788641100,282.3,Up,0.51,327.16,0.5,695,49,50,False
1788640817.6566825,1788641100,282.3,Down,0.5,695,0.49,327.16,50,49,False
1788640820.8829134,1788641100,279.1,Up,0.51,327.16,0.5,695,49,50,False
1788640820.8829134,1788641100,279.1,Down,0.5,695,0.49,327.16,50,49,False
1788640824.1073003,1788641100,275.9,Up,0.51,347.55,0.5,700,49,50,False
1788640824.1073003,1788641100,275.9,Down,0.5,700,0.49,347.55,50,49,False
1788640827.3311088,1788641100,272.7,Up,0.51,347.55,0.5,700,49,50,False
1788640827.3311088,1788641100,272.7,Down,0.5,700,0.49,347.55,50,49,False
1788640830.6414073,1788641100,269.4,Up,0.51,342.54,0.5,700,49,50,False
1788640830.6414073,1788641100,269.4,Down,0.5,700,0.49,342.54,50,49,False
1788640833.8757482,1788641100,266.1,Up,0.51,342.54,0.5,700,49,50,False
1788640833.8757482,1788641100,266.1,Down,0.5,700,0.49,342.54,50,49,False
1788640837.027805,1788641100,263.0,Up,0.51,342.54,0.5,700,49,50,False
1788640837.027805,1788641100,263.0,Down,0.5,700,0.49,342.54,50,49,False
1788640840.3371923,1788641100,259.7,Up,0.51,342.54,0.5,700,49,50,False
1788640840.3371923,1788641100,259.7,Down,0.5,700,0.49,342.54,50,49,False
1788640843.5785208,1788641100,256.4,Up,0.51,342.54,0.5,700,49,50,False
1788640843.5785208,1788641100,256.4,Down,0.5,700,0.49,342.54,50,49,False
1788640846.912873,1788641100,253.1,Up,0.51,241.39,0.5,710,49,50,False
1788640846.912873,1788641100,253.1,Down,0.5,710,0.49,241.39,50,49,False
1788640850.2095623,1788641100,249.8,Up,0.51,231.39,0.5,700,49,50,False
1788640850.2095623,1788641100,249.8,Down,0.5,700,0.49,231.39,50,49,False
1788640853.515955,1788641100,246.5,Up,0.51,231.39,0.5,700,49,50,False
1788640853.515955,1788641100,246.5,Down,0.5,700,0.49,231.39,50,49,False
1788640856.6759937,1788641100,243.3,Up,0.51,231.39,0.5,700,49,50,False
1788640856.6759937,1788641100,243.3,Down,0.5,700,0.49,231.39,50,49,False
1788640859.9923506,1788641100,240.0,Up,0.51,231.39,0.5,700,49,50,False
1788640859.9923506,1788641100,240.0,Down,0.5,700,0.49,231.39,50,49,False
1788640863.3036568,1788641100,236.7,Up,0.51,206.09,0.5,710,49,50,False
1788640863.3036568,1788641100,236.7,Down,0.5,710,0.49,206.09,50,49,False
1788640866.5242414,1788641100,233.5,Up,0.51,196.09,0.5,700,49,50,False
1788640866.5242414,1788641100,233.5,Down,0.5,700,0.49,196.09,50,49,False
1788640869.83347,1788641100,230.2,Up,0.51,196.09,0.5,700,49,50,False
1788640869.83347,1788641100,230.2,Down,0.5,700,0.49,196.09,50,49,False
1788640873.1239927,1788641100,226.9,Up,0.51,196.09,0.5,500,49,50,False
1788640873.1239927,1788641100,226.9,Down,0.5,500,0.49,196.09,50,49,False
1788640876.4244199,1788641100,223.6,Up,0.51,196.09,0.5,500,49,50,False
1788640876.4244199,1788641100,223.6,Down,0.5,500,0.49,196.09,50,49,False
1788640879.727545,1788641100,220.3,Up,0.51,196.09,0.5,498,49,50,False
1788640879.727545,1788641100,220.3,Down,0.5,498,0.49,196.09,50,49,False
1788640882.9534252,1788641100,217.0,Up,0.51,196.09,0.5,498,49,50,False
1788640882.9534252,1788641100,217.0,Down,0.5,498,0.49,196.09,50,49,False
1788640886.174401,1788641100,213.8,Up,0.51,196.09,0.5,498,49,50,False
1788640886.174401,1788641100,213.8,Down,0.5,498,0.49,196.09,50,49,False
1788640889.4042692,1788641100,210.6,Up,0.51,186.09,0.5,498,49,50,False
1788640889.4042692,1788641100,210.6,Down,0.5,498,0.49,186.09,50,49,False
1788640892.6420352,1788641100,207.4,Up,0.51,186.09,0.5,498,49,50,False
1788640892.6420352,1788641100,207.4,Down,0.5,498,0.49,186.09,50,49,False
1788640895.8603718,1788641100,204.1,Up,0.51,186.09,0.5,498,49,50,False
1788640895.8603718,1788641100,204.1,Down,0.5,498,0.49,186.09,50,49,False
1788640899.1625977,1788641100,200.8,Up,0.51,186.09,0.5,498,49,50,False
1788640899.1625977,1788641100,200.8,Down,0.5,498,0.49,186.09,50,49,False
1788640902.3051636,1788641100,197.7,Up,0.51,186.09,0.5,498,49,50,False
1788640902.3051636,1788641100,197.7,Down,0.5,498,0.49,186.09,50,49,False
1788640905.520777,1788641100,194.5,Up,0.51,186.09,0.5,498,49,50,False
1788640905.520777,1788641100,194.5,Down,0.5,498,0.49,186.09,50,49,False
1788640909.1430585,1788641100,190.9,Up,0.51,186.09,0.5,498,49,50,False
1788640909.1430585,1788641100,190.9,Down,0.5,498,0.49,186.09,50,49,False
1788640912.3718197,1788641100,187.6,Up,0.51,186.09,0.5,498,49,50,False
1788640912.3718197,1788641100,187.6,Down,0.5,498,0.49,186.09,50,49,False
1788640915.6789923,1788641100,184.3,Up,0.51,186.09,0.5,498,49,50,False
1788640915.6789923,1788641100,184.3,Down,0.5,498,0.49,186.09,50,49,False
1788640918.8275144,1788641100,181.2,Up,0.51,186.09,0.5,498,49,50,False
1788640918.8275144,1788641100,181.2,Down,0.5,498,0.49,186.09,50,49,False
1788640922.132881,1788641100,177.9,Up,0.51,186.09,0.5,498,49,50,False
1788640922.132881,1788641100,177.9,Down,0.5,498,0.49,186.09,50,49,False
1788640925.4369254,1788641100,174.6,Up,0.51,186.09,0.5,498,49,50,False
1788640925.4369254,1788641100,174.6,Down,0.5,498,0.49,186.09,50,49,False
1788640928.751585,1788641100,171.2,Up,0.51,186.09,0.5,498,49,50,False
1788640928.751585,1788641100,171.2,Down,0.5,498,0.49,186.09,50,49,False
1788640932.0525026,1788641100,167.9,Up,0.51,186.09,0.5,494.12,49,50,False
1788640932.0525026,1788641100,167.9,Down,0.5,494.12,0.49,186.09,50,49,False
1788640935.3640268,1788641100,164.6,Up,0.51,186.09,0.5,494.12,49,50,False
1788640935.3640268,1788641100,164.6,Down,0.5,494.12,0.49,186.09,50,49,False
1788640938.7136197,1788641100,161.3,Up,0.51,173.44,0.5,494.12,49,50,False
1788640938.7136197,1788641100,161.3,Down,0.5,494.12,0.49,173.44,50,49,False
1788640942.0048835,1788641100,158.0,Up,0.51,173.44,0.5,494.12,49,50,False
1788640942.0048835,1788641100,158.0,Down,0.5,494.12,0.49,173.44,50,49,False
1788640945.242596,1788641100,154.8,Up,0.51,173.44,0.5,494.12,49,50,False
1788640945.242596,1788641100,154.8,Down,0.5,494.12,0.49,173.44,50,49,False
1788640948.5451705,1788641100,151.5,Up,0.51,173.44,0.5,464.12,49,50,False
1788640948.5451705,1788641100,151.5,Down,0.5,464.12,0.49,173.44,50,49,False
1788640951.8360655,1788641100,148.2,Up,0.51,173.44,0.5,464.12,49,50,False
1788640951.8360655,1788641100,148.2,Down,0.5,454.78,0.49,173.44,50,49,False
1788640955.1486466,1788641100,144.9,Up,0.51,173.44,0.5,454.78,49,50,False
1788640955.1486466,1788641100,144.9,Down,0.5,454.78,0.49,173.44,50,49,False
1788640958.3695378,1788641100,141.6,Up,0.51,173.44,0.5,454.78,49,50,False
1788640958.3695378,1788641100,141.6,Down,0.5,454.78,0.49,173.44,50,49,False
1788640961.6774483,1788641100,138.3,Up,0.51,173.44,0.5,502.78,49,50,False
1788640961.6774483,1788641100,138.3,Down,0.5,502.78,0.49,173.44,50,49,False
1788640964.984412,1788641100,135.0,Up,0.51,173.44,0.5,502.78,49,50,False
1788640964.984412,1788641100,135.0,Down,0.5,502.78,0.49,173.44,50,49,False
1788640968.2097318,1788641100,131.8,Up,0.51,168.44,0.5,502.78,49,50,False
